1945,751,2.000
751,1231,3.000
1231,751,3.000
751,1166,4.000
1166,751,4.000
1231,1166,3.000
1166,1231,3.000
1231,27,2.000
27,1231,2.000
27,1162,3.000
1162,27,3.000
27,312,1.000
312,27,1.000
312,298,1.000
298,312,1.000
312,631,2.000
631,312,2.000
631,1789,1.000
1789,631,1.000
68,734,2.000
734,68,2.000
68,1533,3.000
1533,68,3.000
1533,1078,1.000
1078,1533,1.000
1533,1836,3.000
1836,1533,3.000
1836,1953,3.000
1953,1836,3.000
1836,592,1.000
592,1836,1.000
592,1576,2.000
1576,592,2.000
592,905,2.000
905,592,2.000
905,1721,3.000
1721,905,3.000
905,745,3.000
745,905,3.000
905,887,5.000
887,905,5.000
745,887,3.000
887,745,3.000
745,451,1.000
451,745,1.000
451,962,3.000
962,451,3.000
451,1945,2.000
1945,451,2.000
1945,1366,2.000
1366,1945,2.000
1945,1166,1.000
1166,1945,1.000
1166,641,2.000
641,1166,2.000
1166,1162,1.000
1162,1166,1.000
1162,2136,2.000
2136,1162,2.000
1162,298,2.000
298,1162,2.000
298,1328,1.000
1328,298,1.000
298,1789,1.000
1789,298,1.000
1789,643,1.000
643,1789,1.000
734,509,3.000
509,734,3.000
734,1078,2.000
1078,734,2.000
1078,719,3.000
719,1078,3.000
1078,1953,3.000
1953,1078,3.000
1078,78,6.000
78,1078,6.000
1953,78,3.000
78,1953,3.000
1953,1576,3.000
1576,1953,3.000
1576,25,2.000
25,1576,2.000
1576,1721,3.000
1721,1576,3.000
1721,319,2.000
319,1721,2.000
1721,887,2.000
887,1721,2.000
1721,8,4.000
8,1721,4.000
887,8,3.000
8,887,3.000
887,962,2.000
962,887,2.000
962,1998,2.000
1998,962,2.000
962,1366,2.000
1366,962,2.000
962,519,5.000
519,962,5.000
1366,519,2.000
519,1366,2.000
1366,641,1.000
641,1366,1.000
641,2151,2.000
2151,641,2.000
641,2136,1.000
2136,641,1.000
2136,658,3.000
658,2136,3.000
2136,1328,1.000
1328,2136,1.000
1328,355,1.000
355,1328,1.000
1328,643,2.000
643,1328,2.000
643,274,3.000
274,643,3.000
643,355,5.000
355,643,5.000
509,1159,2.000
1159,509,2.000
509,719,3.000
719,509,3.000
719,869,2.000
869,719,2.000
719,78,2.000
78,719,2.000
78,629,2.000
629,78,2.000
78,25,3.000
25,78,3.000
25,378,3.000
378,25,3.000
25,319,3.000
319,25,3.000
319,644,3.000
644,319,3.000
319,8,2.000
8,319,2.000
319,539,6.000
539,319,6.000
8,539,2.000
539,8,2.000
8,1998,3.000
1998,8,3.000
1998,673,1.000
673,1998,1.000
1998,519,3.000
519,1998,3.000
519,1975,1.000
1975,519,1.000
519,2151,1.000
2151,519,1.000
2151,1288,2.000
1288,2151,2.000
2151,658,3.000
658,2151,3.000
658,1163,2.000
1163,658,2.000
658,355,1.000
355,658,1.000
355,194,2.000
194,355,2.000
355,274,2.000
274,355,2.000
355,1163,5.000
1163,355,5.000
274,681,3.000
681,274,3.000
1159,869,1.000
869,1159,1.000
869,629,1.000
629,869,1.000
629,378,2.000
378,629,2.000
378,644,2.000
644,378,2.000
644,539,2.000
539,644,2.000
539,673,1.000
673,539,1.000
673,1975,1.000
1975,673,1.000
1975,1288,3.000
1288,1975,3.000
1288,1163,1.000
1163,1288,1.000
1163,194,3.000
194,1163,3.000
194,681,1.000
681,194,1.000
448,286,3.000
286,448,3.000
448,2047,1.000
2047,448,1.000
448,1736,6.000
1736,448,6.000
2047,1736,1.000
1736,2047,1.000
2047,1615,2.000
1615,2047,2.000
1615,765,1.000
765,1615,1.000
1615,287,2.000
287,1615,2.000
287,700,1.000
700,287,1.000
287,1763,2.000
1763,287,2.000
1763,1219,1.000
1219,1763,1.000
1763,151,2.000
151,1763,2.000
151,1522,2.000
1522,151,2.000
151,568,1.000
568,151,1.000
568,735,2.000
735,568,2.000
568,670,1.000
670,568,1.000
568,1914,4.000
1914,568,4.000
568,1522,5.000
1522,568,5.000
670,1914,1.000
1914,670,1.000
670,986,3.000
986,670,3.000
986,1591,1.000
1591,986,1.000
986,1750,3.000
1750,986,3.000
986,1914,4.000
1914,986,4.000
1750,1187,1.000
1187,1750,1.000
1750,1918,3.000
1918,1750,3.000
1918,822,2.000
822,1918,2.000
1918,1921,2.000
1921,1918,2.000
1921,1649,1.000
1649,1921,1.000
286,1552,3.000
1552,286,3.000
286,1736,2.000
1736,286,2.000
1736,1143,2.000
1143,1736,2.000
1736,765,1.000
765,1736,1.000
765,1636,3.000
1636,765,3.000
765,700,2.000
700,765,2.000
700,1539,3.000
1539,700,3.000
700,1219,3.000
1219,700,3.000
700,1636,6.000
1636,700,6.000
1219,1858,2.000
1858,1219,2.000
1219,1522,1.000
1522,1219,1.000
1522,106,3.000
106,1522,3.000
1522,735,1.000
735,1522,1.000
735,178,1.000
178,735,1.000
735,1914,1.000
1914,735,1.000
1914,329,2.000
329,1914,2.000
1914,1591,2.000
1591,1914,2.000
1914,1077,5.000
1077,1914,5.000
1591,1077,2.000
1077,1591,2.000
1591,1187,2.000
1187,1591,2.000
1187,1336,3.000
1336,1187,3.000
1187,822,3.000
822,1187,3.000
1187,1031,4.000
1031,1187,4.000
1187,1077,5.000
1077,1187,5.000
822,1031,1.000
1031,822,1.000
822,1649,2.000
1649,822,2.000
1649,1811,2.000
1811,1649,2.000
1552,993,2.000
993,1552,2.000
1552,1143,3.000
1143,1552,3.000
1143,1058,3.000
1058,1143,3.000
1143,1636,1.000
1636,1143,1.000
1143,993,4.000
993,1143,4.000
1636,1568,3.000
1568,1636,3.000
1636,1539,1.000
1539,1636,1.000
1636,457,6.000
457,1636,6.000
1539,457,1.000
457,1539,1.000
1539,1858,1.000
1858,1539,1.000
1539,1381,4.000
1381,1539,4.000
1858,1381,1.000
1381,1858,1.000
1858,106,3.000
106,1858,3.000
106,987,3.000
987,106,3.000
106,178,1.000
178,106,1.000
178,1310,2.000
1310,178,2.000
178,329,3.000
329,178,3.000
329,3,1.000
3,329,1.000
329,1077,3.000
1077,329,3.000
329,1310,4.000
1310,329,4.000
1077,595,1.000
595,1077,1.000
1077,1336,2.000
1336,1077,2.000
1336,174,1.000
174,1336,1.000
1336,1031,3.000
1031,1336,3.000
1031,143,3.000
143,1031,3.000
1031,1811,2.000
1811,1031,2.000
1031,1625,5.000
1625,1031,5.000
1811,1625,1.000
1625,1811,1.000
993,30,1.000
30,993,1.000
993,1058,1.000
1058,993,1.000
1058,610,1.000
610,1058,1.000
1058,1568,2.000
1568,1058,2.000
1568,1610,3.000
1610,1568,3.000
1568,457,3.000
457,1568,3.000
457,32,2.000
32,457,2.000
457,1381,2.000
1381,457,2.000
1381,479,1.000
479,1381,1.000
1381,987,2.000
987,1381,2.000
987,429,2.000
429,987,2.000
987,1310,2.000
1310,987,2.000
1310,1687,2.000
1687,1310,2.000
1310,3,3.000
3,1310,3.000
3,1665,2.000
1665,3,2.000
3,595,3.000
595,3,3.000
595,1001,3.000
1001,595,3.000
595,174,1.000
174,595,1.000
174,1228,3.000
1228,174,3.000
174,143,1.000
143,174,1.000
143,1970,3.000
1970,143,3.000
143,1625,1.000
1625,143,1.000
1625,2085,1.000
2085,1625,1.000
30,2134,2.000
2134,30,2.000
30,610,2.000
610,30,2.000
610,2128,3.000
2128,610,3.000
610,1610,1.000
1610,610,1.000
1610,1886,3.000
1886,1610,3.000
1610,32,1.000
32,1610,1.000
32,1882,2.000
1882,32,2.000
32,479,3.000
479,32,3.000
32,1886,4.000
1886,32,4.000
479,1532,2.000
1532,479,2.000
479,429,3.000
429,479,3.000
429,1032,2.000
1032,429,2.000
429,1687,1.000
1687,429,1.000
1687,330,2.000
330,1687,2.000
1687,1665,2.000
1665,1687,2.000
1665,1234,2.000
1234,1665,2.000
1665,1001,3.000
1001,1665,3.000
1001,2015,2.000
2015,1001,2.000
1001,1228,3.000
1228,1001,3.000
1228,825,3.000
825,1228,3.000
1228,1970,2.000
1970,1228,2.000
1228,2015,4.000
2015,1228,4.000
1970,807,1.000
807,1970,1.000
1970,2085,1.000
2085,1970,1.000
2085,271,2.000
271,2085,2.000
2134,1527,1.000
1527,2134,1.000
2134,2128,1.000
2128,2134,1.000
2128,168,3.000
168,2128,3.000
2128,1886,3.000
1886,2128,3.000
1886,663,3.000
663,1886,3.000
1886,1882,1.000
1882,1886,1.000
1882,917,2.000
917,1882,2.000
1882,1532,1.000
1532,1882,1.000
1882,663,6.000
663,1882,6.000
1532,1540,3.000
1540,1532,3.000
1532,1032,3.000
1032,1532,3.000
1532,464,4.000
464,1532,4.000
1032,464,1.000
464,1032,1.000
1032,330,3.000
330,1032,3.000
330,1272,2.000
1272,330,2.000
330,1234,2.000
1234,330,2.000
1234,437,1.000
437,1234,1.000
1234,2015,2.000
2015,1234,2.000
1234,1272,5.000
1272,1234,5.000
2015,1122,3.000
1122,2015,3.000
2015,825,2.000
825,2015,2.000
825,1838,3.000
1838,825,3.000
825,807,1.000
807,825,1.000
807,484,1.000
484,807,1.000
807,271,2.000
271,807,2.000
807,266,6.000
266,807,6.000
271,266,2.000
266,271,2.000
1527,2075,2.000
2075,1527,2.000
1527,168,3.000
168,1527,3.000
1527,688,4.000
688,1527,4.000
168,688,2.000
688,168,2.000
168,663,3.000
663,168,3.000
663,1954,3.000
1954,663,3.000
663,917,2.000
917,663,2.000
917,1910,2.000
1910,917,2.000
917,1540,1.000
1540,917,1.000
1540,1773,3.000
1773,1540,3.000
1540,464,1.000
464,1540,1.000
464,1342,1.000
1342,464,1.000
464,1272,3.000
1272,464,3.000
1272,935,2.000
935,1272,2.000
1272,437,3.000
437,1272,3.000
437,1458,3.000
1458,437,3.000
437,1122,2.000
1122,437,2.000
1122,1915,1.000
1915,1122,1.000
1122,1838,1.000
1838,1122,1.000
1838,351,3.000
351,1838,3.000
1838,484,3.000
484,1838,3.000
484,1494,2.000
1494,484,2.000
484,266,1.000
266,484,1.000
266,1361,3.000
1361,266,3.000
2075,1875,2.000
1875,2075,2.000
2075,688,2.000
688,2075,2.000
688,2076,3.000
2076,688,3.000
688,1954,1.000
1954,688,1.000
1954,92,3.000
92,1954,3.000
1954,1910,1.000
1910,1954,1.000
1954,2076,5.000
2076,1954,5.000
1910,1703,2.000
1703,1910,2.000
1910,1773,1.000
1773,1910,1.000
1773,1728,1.000
1728,1773,1.000
1773,1342,1.000
1342,1773,1.000
1342,1958,2.000
1958,1342,2.000
1342,935,3.000
935,1342,3.000
1342,1728,5.000
1728,1342,5.000
935,97,1.000
97,935,1.000
935,1458,3.000
1458,935,3.000
935,1958,4.000
1958,935,4.000
1458,1439,2.000
1439,1458,2.000
1458,1915,3.000
1915,1458,3.000
1915,1117,2.000
1117,1915,2.000
1915,351,2.000
351,1915,2.000
351,1116,1.000
1116,351,1.000
351,1494,1.000
1494,351,1.000
351,1117,6.000
1117,351,6.000
1494,1296,3.000
1296,1494,3.000
1494,1361,2.000
1361,1494,2.000
1361,1514,1.000
1514,1361,1.000
1361,1296,5.000
1296,1361,5.000
1875,963,3.000
963,1875,3.000
1875,2076,1.000
2076,1875,1.000
2076,2058,3.000
2058,2076,3.000
2076,92,2.000
92,2076,2.000
92,2055,2.000
2055,92,2.000
92,1703,2.000
1703,92,2.000
1703,1067,2.000
1067,1703,2.000
1703,1728,1.000
1728,1703,1.000
1728,649,1.000
649,1728,1.000
1728,1958,1.000
1958,1728,1.000
1958,665,1.000
665,1958,1.000
1958,97,2.000
97,1958,2.000
1958,750,6.000
750,1958,6.000
97,750,3.000
750,97,3.000
97,1439,3.000
1439,97,3.000
1439,2105,3.000
2105,1439,3.000
1439,1117,1.000
1117,1439,1.000
1117,555,3.000
555,1117,3.000
1117,1116,3.000
1116,1117,3.000
1116,47,3.000
47,1116,3.000
1116,1296,1.000
1296,1116,1.000
1296,1014,1.000
1014,1296,1.000
1296,1514,3.000
1514,1296,3.000
1514,485,2.000
485,1514,2.000
963,503,2.000
503,963,2.000
963,2058,2.000
2058,963,2.000
2058,1504,3.000
1504,2058,3.000
2058,2055,1.000
2055,2058,1.000
2055,209,2.000
209,2055,2.000
2055,1067,3.000
1067,2055,3.000
1067,791,3.000
791,1067,3.000
1067,649,1.000
649,1067,1.000
649,981,3.000
981,649,3.000
649,665,1.000
665,649,1.000
649,791,4.000
791,649,4.000
665,2018,1.000
2018,665,1.000
665,750,2.000
750,665,2.000
750,1350,2.000
1350,750,2.000
750,2105,3.000
2105,750,3.000
2105,177,2.000
177,2105,2.000
2105,555,1.000
555,2105,1.000
555,1595,1.000
1595,555,1.000
555,47,2.000
47,555,2.000
47,1710,1.000
1710,47,1.000
47,1014,3.000
1014,47,3.000
1014,1581,3.000
1581,1014,3.000
1014,485,1.000
485,1014,1.000
485,859,2.000
859,485,2.000
503,767,2.000
767,503,2.000
503,1504,1.000
1504,503,1.000
1504,966,2.000
966,1504,2.000
1504,209,3.000
209,1504,3.000
209,1805,1.000
1805,209,1.000
209,791,2.000
791,209,2.000
791,1333,3.000
1333,791,3.000
791,981,3.000
981,791,3.000
791,1805,5.000
1805,791,5.000
981,846,1.000
846,981,1.000
981,2018,3.000
2018,981,3.000
2018,971,2.000
971,2018,2.000
2018,1350,2.000
1350,2018,2.000
2018,2104,5.000
2104,2018,5.000
1350,2104,1.000
2104,1350,1.000
1350,177,2.000
177,1350,2.000
1350,971,4.000
971,1350,4.000
177,1989,1.000
1989,177,1.000
177,1595,3.000
1595,177,3.000
1595,323,2.000
323,1595,2.000
1595,1710,3.000
1710,1595,3.000
1710,1171,1.000
1171,1710,1.000
1710,1581,3.000
1581,1710,3.000
1710,395,5.000
395,1710,5.000
1581,395,1.000
395,1581,1.000
1581,859,1.000
859,1581,1.000
859,1601,2.000
1601,859,2.000
767,966,1.000
966,767,1.000
966,1805,3.000
1805,966,3.000
1805,1333,1.000
1333,1805,1.000
1333,846,2.000
846,1333,2.000
846,971,1.000
971,846,1.000
971,2104,1.000
2104,971,1.000
2104,1989,2.000
1989,2104,2.000
1989,323,1.000
323,1989,1.000
323,1171,3.000
1171,323,3.000
1171,395,1.000
395,1171,1.000
395,1601,2.000
1601,395,2.000
1820,978,2.000
978,1820,2.000
1820,560,3.000
560,1820,3.000
1820,1486,6.000
1486,1820,6.000
560,1486,2.000
1486,560,2.000
560,701,3.000
701,560,3.000
701,517,1.000
517,701,1.000
701,226,1.000
226,701,1.000
226,1907,3.000
1907,226,3.000
226,180,2.000
180,226,2.000
180,998,3.000
998,180,3.000
180,314,1.000
314,180,1.000
180,1907,6.000
1907,180,6.000
314,2006,2.000
2006,314,2.000
314,1050,1.000
1050,314,1.000
1050,291,1.000
291,1050,1.000
1050,660,1.000
660,1050,1.000
660,2139,3.000
2139,660,3.000
660,906,2.000
906,660,2.000
660,481,5.000
481,660,5.000
906,481,1.000
481,906,1.000
906,61,3.000
61,906,3.000
906,2139,5.000
2139,906,5.000
61,2145,2.000
2145,61,2.000
61,404,3.000
404,61,3.000
404,1042,2.000
1042,404,2.000
404,2080,2.000
2080,404,2.000
2080,1284,1.000
1284,2080,1.000
978,919,1.000
919,978,1.000
978,1486,3.000
1486,978,3.000
1486,523,1.000
523,1486,1.000
1486,517,2.000
517,1486,2.000
517,1706,3.000
1706,517,3.000
517,1907,1.000
1907,517,1.000
1907,424,3.000
424,1907,3.000
1907,998,3.000
998,1907,3.000
998,923,1.000
923,998,1.000
998,2006,3.000
2006,998,3.000
998,424,6.000
424,998,6.000
2006,46,3.000
46,2006,3.000
2006,291,2.000
291,2006,2.000
291,870,2.000
870,291,2.000
291,2139,1.000
2139,291,1.000
2139,1115,2.000
1115,2139,2.000
2139,481,2.000
481,2139,2.000
481,1140,1.000
1140,481,1.000
481,2145,2.000
2145,481,2.000
2145,1027,1.000
1027,2145,1.000
2145,1042,1.000
1042,2145,1.000
1042,1819,2.000
1819,1042,2.000
1042,1284,2.000
1284,1042,2.000
1284,1691,2.000
1691,1284,2.000
919,538,3.000
538,919,3.000
919,523,2.000
523,919,2.000
523,11,3.000
11,523,3.000
523,1706,2.000
1706,523,2.000
1706,1658,3.000
1658,1706,3.000
1706,424,3.000
424,1706,3.000
424,1859,2.000
1859,424,2.000
424,923,2.000
923,424,2.000
424,997,6.000
997,424,6.000
923,997,3.000
997,923,3.000
923,46,3.000
46,923,3.000
923,322,5.000
322,923,5.000
46,322,3.000
322,46,3.000
46,870,1.000
870,46,1.000
870,1719,2.000
1719,870,2.000
870,1115,3.000
1115,870,3.000
1115,1535,3.000
1535,1115,3.000
1115,1140,3.000
1140,1115,3.000
1140,135,2.000
135,1140,2.000
1140,1027,3.000
1027,1140,3.000
1027,505,3.000
505,1027,3.000
1027,1819,1.000
1819,1027,1.000
1819,723,1.000
723,1819,1.000
1819,1691,1.000
1691,1819,1.000
1691,1083,3.000
1083,1691,3.000
538,270,1.000
270,538,1.000
538,11,1.000
11,538,1.000
11,188,2.000
188,11,2.000
11,1658,1.000
1658,11,1.000
1658,1193,2.000
1193,1658,2.000
1658,1859,1.000
1859,1658,1.000
1859,187,3.000
187,1859,3.000
1859,997,3.000
997,1859,3.000
997,969,3.000
969,997,3.000
997,322,1.000
322,997,1.000
322,1390,1.000
1390,322,1.000
322,1719,1.000
1719,322,1.000
1719,439,2.000
439,1719,2.000
1719,1535,3.000
1535,1719,3.000
1719,1390,6.000
1390,1719,6.000
1535,689,1.000
689,1535,1.000
1535,135,3.000
135,1535,3.000
135,1372,3.000
1372,135,3.000
135,505,1.000
505,135,1.000
505,556,3.000
556,505,3.000
505,723,3.000
723,505,3.000
505,532,5.000
532,505,5.000
723,532,3.000
532,723,3.000
723,1083,1.000
1083,723,1.000
1083,534,3.000
534,1083,3.000
270,148,2.000
148,270,2.000
270,188,3.000
188,270,3.000
188,1191,2.000
1191,188,2.000
188,1193,2.000
1193,188,2.000
1193,1139,2.000
1139,1193,2.000
1193,187,2.000
187,1193,2.000
187,1105,3.000
1105,187,3.000
187,969,1.000
969,187,1.000
969,1895,3.000
1895,969,3.000
969,1390,1.000
1390,969,1.000
969,1105,6.000
1105,969,6.000
1390,1274,1.000
1274,1390,1.000
1390,439,3.000
439,1390,3.000
439,1743,1.000
1743,439,1.000
439,689,2.000
689,439,2.000
439,1609,6.000
1609,439,6.000
689,1609,3.000
1609,689,3.000
689,1372,3.000
1372,689,3.000
1372,1952,2.000
1952,1372,2.000
1372,556,3.000
556,1372,3.000
556,1107,3.000
1107,556,3.000
556,532,3.000
532,556,3.000
556,1952,5.000
1952,556,5.000
532,363,1.000
363,532,1.000
532,534,2.000
534,532,2.000
534,491,3.000
491,534,3.000
148,2020,3.000
2020,148,3.000
148,1191,3.000
1191,148,3.000
1191,2081,1.000
2081,1191,1.000
1191,1139,1.000
1139,1191,1.000
1139,520,1.000
520,1139,1.000
1139,1105,3.000
1105,1139,3.000
1139,2081,5.000
2081,1139,5.000
1105,1827,1.000
1827,1105,1.000
1105,1895,2.000
1895,1105,2.000
1105,1468,5.000
1468,1105,5.000
1895,1468,3.000
1468,1895,3.000
1895,1274,3.000
1274,1895,3.000
1895,669,4.000
669,1895,4.000
1274,669,3.000
669,1274,3.000
1274,1743,1.000
1743,1274,1.000
1743,2159,2.000
2159,1743,2.000
1743,1609,1.000
1609,1743,1.000
1609,861,1.000
861,1609,1.000
1609,1952,2.000
1952,1609,2.000
1952,947,3.000
947,1952,3.000
1952,1107,2.000
1107,1952,2.000
1107,1560,2.000
1560,1107,2.000
1107,363,3.000
363,1107,3.000
363,1774,1.000
1774,363,1.000
363,491,1.000
491,363,1.000
491,296,2.000
296,491,2.000
2020,761,2.000
761,2020,2.000
2020,2081,1.000
2081,2020,1.000
2020,413,6.000
413,2020,6.000
2081,413,3.000
413,2081,3.000
2081,520,2.000
520,2081,2.000
520,543,3.000
543,520,3.000
520,1827,1.000
1827,520,1.000
520,413,6.000
413,520,6.000
1827,667,3.000
667,1827,3.000
1827,1468,2.000
1468,1827,2.000
1468,1209,3.000
1209,1468,3.000
1468,669,2.000
669,1468,2.000
1468,667,4.000
667,1468,4.000
669,546,2.000
546,669,2.000
669,2159,3.000
2159,669,3.000
2159,133,1.000
133,2159,1.000
2159,861,3.000
861,2159,3.000
861,1148,2.000
1148,861,2.000
861,947,3.000
947,861,3.000
947,1613,3.000
1613,947,3.000
947,1560,1.000
1560,947,1.000
1560,1908,2.000
1908,1560,2.000
1560,1774,1.000
1774,1560,1.000
1774,1633,3.000
1633,1774,3.000
1774,296,3.000
296,1774,3.000
1774,1908,5.000
1908,1774,5.000
296,716,1.000
716,296,1.000
761,128,2.000
128,761,2.000
761,413,1.000
413,761,1.000
413,1670,3.000
1670,413,3.000
413,543,1.000
543,413,1.000
413,128,4.000
128,413,4.000
543,1693,3.000
1693,543,3.000
543,667,2.000
667,543,2.000
667,1076,1.000
1076,667,1.000
667,1209,3.000
1209,667,3.000
1209,557,1.000
557,1209,1.000
1209,546,3.000
546,1209,3.000
546,383,3.000
383,546,3.000
546,133,3.000
133,546,3.000
133,1884,3.000
1884,133,3.000
133,1148,1.000
1148,133,1.000
133,383,6.000
383,133,6.000
1148,2013,3.000
2013,1148,3.000
1148,1613,3.000
1613,1148,3.000
1613,94,2.000
94,1613,2.000
1613,1908,1.000
1908,1613,1.000
1908,141,1.000
141,1908,1.000
1908,1633,2.000
1633,1908,2.000
1633,362,3.000
362,1633,3.000
1633,716,1.000
716,1633,1.000
716,1314,3.000
1314,716,3.000
128,1090,2.000
1090,128,2.000
128,1670,3.000
1670,128,3.000
1670,656,2.000
656,1670,2.000
1670,1693,1.000
1693,1670,1.000
1693,7,2.000
7,1693,2.000
1693,1076,1.000
1076,1693,1.000
1076,1877,1.000
1877,1076,1.000
1076,557,2.000
557,1076,2.000
1076,7,4.000
7,1076,4.000
557,902,2.000
902,557,2.000
557,383,3.000
383,557,3.000
557,877,6.000
877,557,6.000
383,877,2.000
877,383,2.000
383,1884,2.000
1884,383,2.000
1884,1956,2.000
1956,1884,2.000
1884,2013,2.000
2013,1884,2.000
2013,1130,3.000
1130,2013,3.000
2013,94,2.000
94,2013,2.000
2013,1985,6.000
1985,2013,6.000
94,1985,2.000
1985,94,2.000
94,141,3.000
141,94,3.000
141,1017,2.000
1017,141,2.000
141,362,3.000
362,141,3.000
362,956,1.000
956,362,1.000
362,1314,3.000
1314,362,3.000
1314,101,1.000
101,1314,1.000
1314,956,5.000
956,1314,5.000
1090,1881,3.000
1881,1090,3.000
1090,656,3.000
656,1090,3.000
656,171,2.000
171,656,2.000
656,7,3.000
7,656,3.000
7,559,1.000
559,7,1.000
7,1877,3.000
1877,7,3.000
1877,803,3.000
803,1877,3.000
1877,902,3.000
902,1877,3.000
902,190,2.000
190,902,2.000
902,877,1.000
877,902,1.000
877,1359,2.000
1359,877,2.000
877,1956,2.000
1956,877,2.000
1956,777,3.000
777,1956,3.000
1956,1130,2.000
1130,1956,2.000
1130,1551,1.000
1551,1130,1.000
1130,1985,1.000
1985,1130,1.000
1985,1966,3.000
1966,1985,3.000
1985,1017,1.000
1017,1985,1.000
1017,444,1.000
444,1017,1.000
1017,956,1.000
956,1017,1.000
1017,1966,5.000
1966,1017,5.000
956,1214,1.000
1214,956,1.000
956,101,2.000
101,956,2.000
101,494,1.000
494,101,1.000
1881,1392,1.000
1392,1881,1.000
1881,171,3.000
171,1881,3.000
171,175,1.000
175,171,1.000
171,559,1.000
559,171,1.000
559,1454,1.000
1454,559,1.000
559,803,1.000
803,559,1.000
559,1622,4.000
1622,559,4.000
803,1622,1.000
1622,803,1.000
803,190,3.000
190,803,3.000
803,1454,6.000
1454,803,6.000
190,1110,2.000
1110,190,2.000
190,1359,1.000
1359,190,1.000
1359,1421,2.000
1421,1359,2.000
1359,777,3.000
777,1359,3.000
1359,1491,4.000
1491,1359,4.000
777,1491,1.000
1491,777,1.000
777,1551,2.000
1551,777,2.000
1551,841,2.000
841,1551,2.000
1551,1966,3.000
1966,1551,3.000
1966,423,1.000
423,1966,1.000
1966,444,3.000
444,1966,3.000
444,851,2.000
851,444,2.000
444,1214,1.000
1214,444,1.000
444,423,5.000
423,444,5.000
1214,1957,3.000
1957,1214,3.000
1214,494,1.000
494,1214,1.000
494,932,2.000
932,494,2.000
1392,175,3.000
175,1392,3.000
175,1454,1.000
1454,175,1.000
1454,1622,3.000
1622,1454,3.000
1622,1110,1.000
1110,1622,1.000
1110,1421,3.000
1421,1110,3.000
1421,1491,1.000
1491,1421,1.000
1491,841,1.000
841,1491,1.000
841,423,1.000
423,841,1.000
423,851,2.000
851,423,2.000
851,1957,3.000
1957,851,3.000
1957,932,3.000
932,1957,3.000
422,98,1.000
98,422,1.000
422,1900,2.000
1900,422,2.000
1900,899,2.000
899,1900,2.000
1900,2090,2.000
2090,1900,2.000
2090,69,2.000
69,2090,2.000
2090,725,3.000
725,2090,3.000
2090,1375,4.000
1375,2090,4.000
725,1375,2.000
1375,725,2.000
725,1755,3.000
1755,725,3.000
725,223,4.000
223,725,4.000
1755,223,2.000
223,1755,2.000
1755,365,2.000
365,1755,2.000
1755,1620,6.000
1620,1755,6.000
1755,1375,4.000
1375,1755,4.000
365,1620,3.000
1620,365,3.000
365,718,1.000
718,365,1.000
718,1932,1.000
1932,718,1.000
718,1904,3.000
1904,718,3.000
718,1620,6.000
1620,718,6.000
1904,1128,2.000
1128,1904,2.000
1904,89,3.000
89,1904,3.000
89,1800,3.000
1800,89,3.000
89,2032,3.000
2032,89,3.000
89,1128,6.000
1128,89,6.000
2032,425,2.000
425,2032,2.000
2032,36,3.000
36,2032,3.000
36,865,3.000
865,36,3.000
36,1588,2.000
1588,36,2.000
36,425,5.000
425,36,5.000
1588,757,2.000
757,1588,2.000
98,612,3.000
612,98,3.000
98,899,1.000
899,98,1.000
899,1769,2.000
1769,899,2.000
899,69,2.000
69,899,2.000
69,974,2.000
974,69,2.000
69,1375,3.000
1375,69,3.000
1375,1847,2.000
1847,1375,2.000
1375,223,3.000
223,1375,3.000
223,1967,3.000
1967,223,3.000
223,1620,2.000
1620,223,2.000
1620,1338,2.000
1338,1620,2.000
1620,1932,3.000
1932,1620,3.000
1932,434,1.000
434,1932,1.000
1932,1128,2.000
1128,1932,2.000
1128,621,1.000
621,1128,1.000
1128,1800,3.000
1800,1128,3.000
1128,434,6.000
434,1128,6.000
1800,478,2.000
478,1800,2.000
1800,425,3.000
425,1800,3.000
425,1433,3.000
1433,425,3.000
425,865,1.000
865,425,1.000
425,214,5.000
214,425,5.000
865,214,3.000
214,865,3.000
865,757,1.000
757,865,1.000
757,122,3.000
122,757,3.000
612,868,1.000
868,612,1.000
612,1769,1.000
1769,612,1.000
1769,1233,3.000
1233,1769,3.000
1769,974,1.000
974,1769,1.000
1769,732,5.000
732,1769,5.000
974,732,1.000
732,974,1.000
974,1847,3.000
1847,974,3.000
974,633,4.000
633,974,4.000
1847,633,2.000
633,1847,2.000
1847,1967,3.000
1967,1847,3.000
1967,1734,2.000
1734,1967,2.000
1967,1338,2.000
1338,1967,2.000
1338,67,1.000
67,1338,1.000
1338,434,3.000
434,1338,3.000
434,1709,3.000
1709,434,3.000
434,621,1.000
621,434,1.000
621,247,1.000
247,621,1.000
621,478,3.000
478,621,3.000
621,1709,4.000
1709,621,4.000
478,325,2.000
325,478,2.000
478,1433,3.000
1433,478,3.000
1433,1118,2.000
1118,1433,2.000
1433,214,1.000
214,1433,1.000
1433,1453,5.000
1453,1433,5.000
214,1453,2.000
1453,214,2.000
214,122,1.000
122,214,1.000
122,1415,1.000
1415,122,1.000
868,215,3.000
215,868,3.000
868,1233,2.000
1233,868,2.000
1233,1307,1.000
1307,1233,1.000
1233,732,3.000
732,1233,3.000
1233,9,6.000
9,1233,6.000
732,9,2.000
9,732,2.000
732,633,2.000
633,732,2.000
633,250,3.000
250,633,3.000
633,1734,3.000
1734,633,3.000
